,gamma,true_positives,false_positives,false_negatives,true_negatives,error
750,3419637.2803774793,0.032615384615384616,0.0,0.9673846153846154,1.0,0.6288
751,3631313.930617232,0.03169230769230769,0.0,0.9683076923076923,1.0,0.6294000000000001
752,3856093.433757154,0.03076923076923077,0.0,0.9692307692307692,1.0,0.63
753,4094786.8606164833,0.030307692307692306,0.0,0.9696923076923077,1.0,0.6303000000000001
754,4348255.487559681,0.029076923076923077,0.0,0.9709230769230769,1.0,0.6311
755,4617413.904235865,0.028,0.0,0.972,1.0,0.6318
756,4903233.313688324,0.027230769230769232,0.0,0.9727692307692307,1.0,0.6323
757,5206745.036741869,0.02646153846153846,0.0,0.9735384615384616,1.0,0.6328
758,5529044.23331289,0.025538461538461538,0.0,0.9744615384615385,1.0,0.6334000000000001
759,5871293.854069715,0.02523076923076923,0.0,0.9747692307692307,1.0,0.6335999999999999
760,6234728.836702006,0.025076923076923077,0.0,0.9749230769230769,1.0,0.6337
761,6620660.561940593,0.02446153846153846,0.0,0.9755384615384616,1.0,0.6341
762,7030481.585406369,0.024153846153846154,0.0,0.9758461538461538,1.0,0.6343
763,7465670.662362158,0.023846153846153847,0.0,0.9761538461538461,1.0,0.6345000000000001
764,7927798.083498348,0.023230769230769232,0.0,0.9767692307692307,1.0,0.6349
765,8418531.341005359,0.022615384615384617,0.0,0.9773846153846154,1.0,0.6353000000000001
766,8939641.14537785,0.022,0.0,0.978,1.0,0.6357
767,9493007.81466102,0.021384615384615384,0.0,0.9786153846153847,1.0,0.6361
768,10080628.059193337,0.021076923076923076,0.0,0.9789230769230769,1.0,0.6363
769,10704622.186327007,0.020615384615384615,0.0,0.9793846153846154,1.0,0.6366
770,11367241.751122987,0.020307692307692308,0.0,0.9796923076923076,1.0,0.6368
771,12070877.68062647,0.019692307692307693,0.0,0.9803076923076923,1.0,0.6372
772,12818068.901037646,0.01953846153846154,0.0,0.9804615384615385,1.0,0.6373000000000001
773,13611511.498907115,0.018461538461538463,0.0,0.9815384615384616,1.0,0.638
774,14454068.449412253,0.01769230769230769,0.0,0.9823076923076923,1.0,0.6385000000000001
775,15348779.946817013,0.017384615384615384,0.0,0.9826153846153847,1.0,0.6387
776,16298874.374390533,0.016923076923076923,0.0,0.9830769230769231,1.0,0.639
777,17307779.953367226,0.016923076923076923,0.0,0.9830769230769231,1.0,0.639
778,18379137.11298127,0.01676923076923077,0.0,0.9832307692307692,1.0,0.6391
779,19516811.626210213,0.016615384615384615,0.0,0.9833846153846154,1.0,0.6392
780,20724908.558625337,0.015846153846153847,0.0,0.9841538461538462,1.0,0.6397
781,22007787.08068038,0.015846153846153847,0.0,0.9841538461538462,1.0,0.6397
782,23370076.19688568,0.01553846153846154,0.0,0.9844615384615385,1.0,0.6399
783,24816691.448623274,0.014923076923076923,0.0,0.9850769230769231,1.0,0.6403
784,26352852.65087166,0.014769230769230769,0.0,0.9852307692307692,1.0,0.6404000000000001
785,27984102.726839524,0.014461538461538461,0.0,0.9855384615384616,1.0,0.6406000000000001
786,29716327.70846934,0.014307692307692308,0.0,0.9856923076923076,1.0,0.6406999999999999
787,31555777.974978648,0.014153846153846154,0.0,0.9858461538461538,1.0,0.6408
788,33509090.806073852,0.013692307692307693,0.0,0.9863076923076923,1.0,0.6411
789,35583314.33121522,0.01353846153846154,0.0,0.9864615384615385,1.0,0.6412
790,37785932.9613491,0.01353846153846154,0.0,0.9864615384615385,1.0,0.6412
791,40124894.394872636,0.01323076923076923,0.0,0.9867692307692307,1.0,0.6414
792,42608638.29527628,0.01323076923076923,0.0,0.9867692307692307,1.0,0.6414
793,45246126.74394172,0.012769230769230769,0.0,0.9872307692307692,1.0,0.6417
794,48046876.577977814,0.012461538461538461,0.0,0.9875384615384616,1.0,0.6419
795,51020993.72977892,0.012307692307692308,0.0,0.9876923076923076,1.0,0.642
796,54179209.69221306,0.012153846153846154,0.0,0.9878461538461538,1.0,0.6421
797,57532920.24101689,0.012,0.0,0.988,1.0,0.6422
798,61094226.554119475,0.011692307692307693,0.0,0.9883076923076923,1.0,0.6424000000000001
799,64875978.87626547,0.011538461538461539,0.0,0.9884615384615385,1.0,0.6425000000000001
800,68891822.88649246,0.01123076923076923,0.0,0.9887692307692307,1.0,0.6427
801,73156248.93577021,0.011076923076923076,0.0,0.9889230769230769,1.0,0.6428
802,77684644.33246559,0.010923076923076923,0.0,0.9890769230769231,1.0,0.6429
803,82493348.86429468,0.010307692307692308,0.0,0.9896923076923076,1.0,0.6433
804,87599713.75710157,0.010153846153846154,0.0,0.9898461538461538,1.0,0.6434
805,93022164.2832046,0.009538461538461539,0.0,0.9904615384615385,1.0,0.6438
806,98780266.24521945,0.009384615384615385,0.0,0.9906153846153846,1.0,0.6439
807,104894796.57525223,0.009230769230769232,0.0,0.9907692307692307,1.0,0.644
808,111387818.3042055,0.008923076923076922,0.0,0.9910769230769231,1.0,0.6442
809,118282760.17170839,0.008923076923076922,0.0,0.9910769230769231,1.0,0.6442
810,125604501.16392715,0.008615384615384615,0.0,0.9913846153846154,1.0,0.6444000000000001
811,133379460.28429335,0.008461538461538461,0.0,0.9915384615384616,1.0,0.6445000000000001
812,141635691.88106924,0.007846153846153846,0.0,0.9921538461538462,1.0,0.6449
813,150402986.87571996,0.007538461538461538,0.0,0.9924615384615385,1.0,0.6451
814,159712980.2573547,0.007538461538461538,0.0,0.9924615384615385,1.0,0.6451
815,169599265.23110864,0.0073846153846153844,0.0,0.9926153846153846,1.0,0.6452
816,180097514.432346,0.007230769230769231,0.0,0.9927692307692307,1.0,0.6453
817,191245608.644062,0.007076923076923077,0.0,0.9929230769230769,1.0,0.6454
818,203083773.48193306,0.006923076923076923,0.0,0.9930769230769231,1.0,0.6455000000000001
819,215654724.54021576,0.006923076923076923,0.0,0.9930769230769231,1.0,0.6455000000000001
820,229003821.52222386,0.00676923076923077,0.0,0.9932307692307693,1.0,0.6456000000000001
821,243179231.91153145,0.006615384615384615,0.0,0.9933846153846154,1.0,0.6457
822,258232104.77447635,0.006461538461538461,0.0,0.9935384615384616,1.0,0.6458
823,274216755.3210946,0.006461538461538461,0.0,0.9935384615384616,1.0,0.6458
824,291190860.89043605,0.006461538461538461,0.0,0.9935384615384616,1.0,0.6458
825,309215669.0674346,0.006461538461538461,0.0,0.9935384615384616,1.0,0.6458
826,328356218.6822795,0.006461538461538461,0.0,0.9935384615384616,1.0,0.6458
827,348681574.48971885,0.0063076923076923076,0.0,0.9936923076923077,1.0,0.6459
828,370265076.37508816,0.0063076923076923076,0.0,0.9936923076923077,1.0,0.6459
829,393184603.98627186,0.006153846153846154,0.0,0.9938461538461538,1.0,0.646
830,417522857.746469,0.006,0.0,0.994,1.0,0.6461
831,443367657.2617397,0.005692307692307693,0.0,0.9943076923076923,1.0,0.6463
832,470812258.2000742,0.005538461538461538,0.0,0.9944615384615385,1.0,0.6464000000000001
833,499955688.78538007,0.005538461538461538,0.0,0.9944615384615385,1.0,0.6464000000000001
834,530903107.12055373,0.005384615384615384,0.0,0.9946153846153846,1.0,0.6465
835,563766180.6289669,0.005384615384615384,0.0,0.9946153846153846,1.0,0.6465
836,598663488.9835026,0.005076923076923077,0.0,0.9949230769230769,1.0,0.6467
837,635720951.9770287,0.004923076923076923,0.0,0.9950769230769231,1.0,0.6468
838,675072283.8781916,0.0047692307692307695,0.0,0.9952307692307693,1.0,0.6469
839,716859475.9119798,0.0047692307692307695,0.0,0.9952307692307693,1.0,0.6469
840,761233308.6059905,0.0047692307692307695,0.0,0.9952307692307693,1.0,0.6469
841,808353895.8510953,0.0047692307692307695,0.0,0.9952307692307693,1.0,0.6469
842,858391262.6396353,0.004461538461538461,0.0,0.9955384615384615,1.0,0.6471
843,911525958.5657986,0.0043076923076923075,0.0,0.9956923076923077,1.0,0.6472
844,967949709.3018676,0.0043076923076923075,0.0,0.9956923076923077,1.0,0.6472
845,1027866108.4010564,0.0043076923076923075,0.0,0.9956923076923077,1.0,0.6472
846,1091491351.9231672,0.004153846153846154,0.0,0.9958461538461538,1.0,0.6473
847,1159055018.5338116,0.004,0.0,0.996,1.0,0.6474
848,1230800897.892025,0.0038461538461538464,0.0,0.9961538461538462,1.0,0.6475000000000001
849,1306987870.3153412,0.0036923076923076922,0.0,0.9963076923076923,1.0,0.6476000000000001
850,1387890840.89642,0.0036923076923076922,0.0,0.9963076923076923,1.0,0.6476000000000001
851,1473801731.4417932,0.003384615384615385,0.0,0.9966153846153846,1.0,0.6478
852,1565030533.8119407,0.003076923076923077,0.0,0.9969230769230769,1.0,0.648
853,1661906428.4634562,0.003076923076923077,0.0,0.9969230769230769,1.0,0.648
854,1764778972.229345,0.002923076923076923,0.0,0.9970769230769231,1.0,0.6481
855,1874019359.6232457,0.002769230769230769,0.0,0.9972307692307693,1.0,0.6482
856,1990021762.2189112,0.002769230769230769,0.0,0.9972307692307693,1.0,0.6482
857,2113204750.9375887,0.002769230769230769,0.0,0.9972307692307693,1.0,0.6482
858,2244012806.3755097,0.0026153846153846153,0.0,0.9973846153846154,1.0,0.6483000000000001
859,2382917922.621125,0.0026153846153846153,0.0,0.9973846153846154,1.0,0.6483000000000001
860,2530421310.349145,0.0026153846153846153,0.0,0.9973846153846154,1.0,0.6483000000000001
861,2687055205.3366466,0.002307692307692308,0.0,0.9976923076923077,1.0,0.6485
862,2853384788.926917,0.0021538461538461538,0.0,0.9978461538461538,1.0,0.6486
863,3030010227.370622,0.002,0.0,0.998,1.0,0.6487
864,3217568837.402855,0.002,0.0,0.998,1.0,0.6487
865,3416737385.870097,0.002,0.0,0.998,1.0,0.6487
866,3628234531.7048373,0.0018461538461538461,0.0,0.9981538461538462,1.0,0.6488
867,3852823419.0592003,0.0016923076923076924,0.0,0.9983076923076923,1.0,0.6489
868,4091314430.9543843,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
869,4344568113.381892,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
870,4613498280.40756,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
871,4899075311.482544,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
872,5202329652.858897,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
873,5524355535.743922,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
874,5866314924.609465,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
875,6229441709.9028225,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
876,6615046160.287827,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
877,7024519650.48106,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
878,7459339681.742682,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
879,7921075213.137245,0.0015384615384615385,0.0,0.9984615384615385,1.0,0.649
880,8411392322.801268,0.0013846153846153845,0.0,0.9986153846153846,1.0,0.6491
881,8932060219.645111,0.0013846153846153845,0.0,0.9986153846153846,1.0,0.6491
882,9484957627.181128,0.0013846153846153845,0.0,0.9986153846153846,1.0,0.6491
883,10072079562.512838,0.0012307692307692308,0.0,0.9987692307692307,1.0,0.6492
884,10695544534.945717,0.0012307692307692308,0.0,0.9987692307692307,1.0,0.6492
885,11357602190.194313,0.0012307692307692308,0.0,0.9987692307692307,1.0,0.6492
886,12060641427.768253,0.0012307692307692308,0.0,0.9987692307692307,1.0,0.6492
887,12807199020.827059,0.0012307692307692308,0.0,0.9987692307692307,1.0,0.6492
888,13599968769.606747,0.0012307692307692308,0.0,0.9987692307692307,1.0,0.6492
889,14441811221.446499,0.0010769230769230769,0.0,0.9989230769230769,1.0,0.6493
890,15335763992.488115,0.0010769230769230769,0.0,0.9989230769230769,1.0,0.6493
891,16285052728.291977,0.0010769230769230769,0.0,0.9989230769230769,1.0,0.6493
892,17293102742.918694,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
893,18363551378.47364,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
894,19500261129.711296,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
895,20707333581.056805,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
896,21989124206.333702,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
897,23350258084.59952,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
898,24795646588.796703,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
899,26330505107.43639,0.0009230769230769231,0.0,0.9990769230769231,1.0,0.6494
900,27960371863.26015,0.0007692307692307692,0.0,0.9992307692307693,1.0,0.6495000000000001
901,29691127896.782925,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
902,31529018286.82374,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
903,33480674684.5941,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
904,35553139242.65373,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
905,37753890025.07639,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
906,40090867990.51312,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
907,42572505645.51587,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
908,45207757471.510994,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
909,48006132235.212326,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
910,50977727299.05916,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
911,54133265055.48147,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
912,57484131616.4578,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
913,61042417897.969406,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
914,64820963247.595184,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
915,68833401772.66895,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
916,73094211536.16446,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
917,77618766797.82169,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
918,82423393489.0156,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
919,87525428121.53719,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
920,92943280342.84708,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
921,98696499363.51945,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
922,104805844496.56628,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
923,111293360063.16832,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
924,118182454935.0951,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
925,125497987000.82634,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
926,133266352860.15353,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
927,141515583070.90625,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
928,150275443291.4815,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
929,159577541684.1284,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
930,169455442966.5305,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
931,179944789523.21823,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
932,191083430013.81656,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
933,202911555942.1846,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
934,215471846679.22925,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
935,228809623462.67746,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
936,242973012929.48438,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
937,258013120770.94995,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
938,273984216137.14346,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
939,290943927456.02136,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
940,308953450373.81165,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
941,328077768566.9748,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
942,348385888222.4969,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
943,369951087032.58777,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
944,392851178602.23193,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
945,417168793223.6516,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
946,442991676030.7998,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
947,470413003609.7126,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
948,499531720207.1445,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
949,530452894750.6263,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
950,563288099968.1802,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
951,598155814975.667,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
952,635181852784.4202,0.0006153846153846154,0.0,0.9993846153846154,1.0,0.6496000000000001
953,674499814271.7402,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
954,716251570252.3092,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
955,760587773389.981,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
956,807668401797.0765,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
957,857663336282.6509,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
958,910752973332.6135,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
959,967128876033.5168,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
960,1026994465288.7356,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
961,1090565753821.1522,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
962,1158072125610.8438,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
963,1229757163580.2139,0.00046153846153846153,0.0,0.9995384615384615,1.0,0.6496999999999999
964,1305879528513.1008,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
965,1386713892379.2612,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
966,1472551929431.942,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
967,1563703368654.7095,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
968,1660497111355.078,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
969,1763282417937.5435,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
970,1872430168138.2517,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
971,1988334199268.5972,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
972,2111412727296.534,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
973,2242109855893.2764,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
974,2380897178890.4785,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
975,2528275481930.028,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
976,2684776549446.5127,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
977,2850965083502.483,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
978,3027440741400.237,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
979,3214840299422.43,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
980,3413839950508.929,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
981,3625157744160.601,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
982,3849556177373.935,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
983,4087844945955.3535,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
984,4340883866142.764,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
985,4609585977076.429,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
986,4894920835313.782,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
987,5197918013275.772,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
988,5519670814248.169,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
989,5861340217342.642,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
990,6224159066652.203,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
991,6609436519716.725,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
992,7018562771349.905,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
993,7453014069872.649,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
994,7914358043852.907,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
995,8404259358572.431,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
996,8924485722630.646,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
997,9476914266359.244,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
998,10063538315062.68,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
999,10686474581524.463,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
